,annotation,id,name,steps,tags
2140,,be38183b187ef576,gbk to gff (filtered) for CGview,"genbank_to_gff,Remove beginning1,Filter1,cat1",
2141,,b71b2b8fd86c52f4,Workflow constructed from history 'repetition Peak on genes_day1',"cshl_awk_tool,get_flanks1,tp_replace_in_line,tp_replace_in_line,bedtools_intersectbed,Count1",
2142,,bf4359ed014b0bbe,preMBT_for_MAXseqrch-upstream_160,"addValue,get_flanks1,gops_intersect_1,get_flanks1,gops_intersect_1,Add_a_column1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,addValue,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,addValue,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,addValue,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,addValue,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,addValue,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,addValue,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,addValue,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,addValue,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,addValue,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,addValue,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,addValue,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,addValue,Add_a_column1,Grouping1,addValue,Add_a_column1,addValue,Grouping1,addValue,Add_a_column1,addValue,addValue,Add_a_column1,addValue,Add_a_column1,addValue,addValue,tp_cat",
2143,,bab3491e42848574,methyl bed to bigwig,"Filter1,Add_a_column1,Cut1,wig_to_bigWig",
2144,,b10f4a546841c190,Übung7,"EMBOSS: seqret84,EMBOSS: geecee41,EMBOSS: revseq82,EMBOSS: getorf42,fasta_compute_length",
2145,,b64e155d4330797b,Workflow constructed from 'Galaxy Introduction',"gops_intersect_1,Count1,barchart_gnuplot",
2146,,b61698b93f32f9f7,8* 'Join_3_20bp_bin_groups',"join1,join1,join1,join1,join1,join1,join1,join1,join1,join1,join1,join1,join1,join1,join1,join1",
2147,,b5ed3354064f383c,Extract barcodes from iCLIP data,"extract_bcs.py,extract_bcs.py",
2148,,b464c154e6b78187,"Add ""chr"" at beginning of each line",cshl_awk_tool,
2149,,baee4ea6940bd07e,batch-processing,sort1,
2150,,b9b7694617e982b3,Workflow constructed from history 'Galaxy Training',"cshl_awk_tool,get_flanks1,cshl_find_and_replace,cshl_find_and_replace,CONVERTER_interval_to_bed_0,gops_intersect_1,Count1,barchart_gnuplot",
2151,,b663866aff569a89,Hg38 long RNA-Seq tophat directional,"trim_galore,fastqc,tophat2,fastqc,samtools_rmdup,rseqc_bam2wig,wig_to_bigWig,wig_to_bigWig",
2152,,bbc6b66208cd937a,k-means_clustering,"bedtools_annotatebed,numeric_clustering",
2153,,b95629c4559ac0b7,comp w in w,"Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,edfa92d5059a793b,edfa92d5059a793b,edfa92d5059a793b,edfa92d5059a793b,edfa92d5059a793b,Paste1,tp_cat,Paste1,Paste1,Paste1",
2154,,be73c8aa30072b2e,Workflow constructed from history 'exom seq',"freebayes,vcfallelicprimitives,snpSift_filter,snpSift_annotate,snpEff",
2155,,b71bb49044bc695e,10_bp_44_steps_bedgraph_downstream_with_strand,"get_flanks1,addValue,get_flanks1,gops_intersect_1,gops_intersect_1,get_flanks1,gops_intersect_1,Add_a_column1,Add_a_column1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,gops_join_1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Add_a_column1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,addValue,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Add_a_column1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,Grouping1,addValue,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,Add_a_column1,Grouping1,Grouping1,cat1",
2156,,bf1703db7e55bd9e,Workflow exome-seq,"freebayes,vcfallelicprimitives,snpSift_filter,snpSift_annotate,snpEff",
2157,,b279ebde07b2ff00,Shuffle Sequences,"EMBOSS: shuffleseq87,fasta2tab,addValue,Cut1,tab2fasta",
2158,,baef2d098639b334,Mapping with BWA MEM,"bwa_mem,sam_to_bam,rgPicardMarkDups,picard_ReorderSam","Mapping,BWA"
2159,,b1b57bd1b4810ad0,Proper unique on a column,"Cut1,sort1,cshl_uniq_tool",
2160,,ba8aa0e316ffa444,ATAC-SEQ FASTQ --> Collect InsertSizeMetrics,"fastqc,trim_galore,fastqc,bowtie2,samtools_rmdup,picard_CollectInsertSizeMetrics,deeptools_bam_coverage",
2161,,b73e0df2bbb6771f,MSI Quali / Prepro + Cali + Digest + Pept,"mass_spectrometry_imaging_preprocessing,mass_spectrometry_imaging_qc,mass_spectrometry_imaging_qc",
2162,,b9a66b2965669c48,Workflow RNA Seq Rattus NRCM_only rmdup_Cufflinks,"samtools_rmdup,bamCoverage_deepTools,samtools_flagstat,cufflinks",
2163,,b76e696f19c92c35,Create Full Annotation File,"cat1,bedtools_sortbed,Add_a_column1,Cut1",
2164,,b41a34efb8f64c00,StringTie_HS,stringtie,
2165,,b1a6c3d6495f9a2e,Histon counts TSS Methode,"htseq_count,Add_a_column1,Cut1",
2166,,b1a94a89f773040a,annotate_deseq2_output,"sort1,tp_awk_tool,sort1,tp_easyjoin_tool",
2167,,b4d627fd7ae61d62,Interval to bedgraph_Watson',"Filter1,Filter1,Add_a_column1,Add_a_column1,cat1,Add_a_column1,Cut1",
2168,,bb0bf4bbe03add7d,GraphClust_2r_vrnafold,"preproc,viennarna_rnafold,structure_to_gspan,nspdk_sparse,NSPDK_candidateClust,preMloc,locarna_best_subtree,cmFinder,infernal_cmbuild,infernal_cmsearch,glob_report,NSPDK_candidateClust,preMloc,locarna_best_subtree,cmFinder,infernal_cmbuild,infernal_cmsearch,glob_report",
2169,,bf09b00cb1d3d8b5,MACS-Peaks.xls --> Peaks.bed,"Grep1,Remove beginning1,Cut1,Cut1,addValue,Paste1,addValue",
2170,,b039389c1d9e133b,Workflow constructed from history 'Workshp - Day 2 - Correlation between samples',"samtools_idxstats,deeptools_bam_coverage,deeptools_bam_coverage,deeptools_plot_fingerprint,samtools_idxstats,deeptools_bam_coverage,deeptools_bam_coverage,deeptools_bam_compare,deeptools_bam_compare,macs2_callpeak,deeptools_compute_gc_bias,deeptools_bam_compare,deeptools_plot_fingerprint,deeptools_multi_bam_summary,deeptools_compute_matrix,deeptools_plot_correlation,deeptools_plot_heatmap",
2171,,b358eddf15898e52,Select first 100,"Extract genomic DNA 1,fasta2tab,Show beginning1,tab2fasta",
2172,,ba883d2d4478cfcd,single_bowtie,"vt_normalize,bowtie2",
2173,,b26761c1b0f9d07d,xTandem_10p_10f_FDRonly,"XTandemAdapter,TextExporter,PeptideIndexer,FalseDiscoveryRate,FileInfo",
2174,,b6294bc859579867,Gemini Postprocessing,"gemini_stats,gemini_roh,gemini_de_novo,gemini_comp_hets,gemini_lof_sieve,gemini_pathways,gemini_interactions,gemini_recessive_and_dominant,gemini_recessive_and_dominant",
2175,,bad7c7863cf1a683,methyl bed to bigwig,"Filter1,Add_a_column1,Cut1,wig_to_bigWig",
2176,,b55c9bc1ae95b263,Übung2,"fastq_groomer,cshl_fastq_quality_filter,cshl_fastx_trimmer,fastqc",
2177,,bb8134bf99c41aa0,for MethylseekR mincov4,"Filter1,Add_a_column1,Add_a_column1,Cut1",
2178,,b1b4c3e3df68f054,add chr at the beginning,"addValue,mergeCols1,Cut1",
2179,,b46b51b2860b63d5,Secreted Proteins via GO annotation and WoLF PSORT for shCTSB paper,"Grep1,get_subontology_from,get_subontology_from,get_subontology_from,get_subontology_from,get_subontology_from,tp_easyjoin_tool,term_id_vs_term_name,term_id_vs_term_name,term_id_vs_term_name,term_id_vs_term_name,term_id_vs_term_name,comp1,tp_easyjoin_tool,tp_easyjoin_tool,tp_easyjoin_tool,comp1,bg_uniq",
2180,,bdc7cf40acc25109,Copy of ''FLASH_full_bt2_hg19_v3_nondestructive_split''_flow1,"tp_awk_tool,tp_sed_tool,convert_bc_to_binary_RY.py,tp_awk_tool,tp_awk_tool,flexbar_split_RR_bcs,tp_awk_tool,tp_awk_tool,flexbardsc,flexbardsc",
2181,,b2f504dd5d24cca7,Workflow constructed from history 'Unnamed history',random_lines1,
2182,,ba9c8031b737c82b,QC & tophat,"fastqc,trim_galore,fastq_groomer,fastqc,tophat2",
2183,,ba436363ef6733d0,ChIPseq_workflow_20130218,"Count1,barchart_gnuplot",
2184,,bc93f1972b23b5f5,"Add ""chr"" at beginning of each line",cshl_awk_tool,
2185,,b5183b22723c06d1,Proteomics Reduced DB v2 (imported from uploaded file),"fasta2tab,rsem_prepare_reference,regex_replace,rsem_calculate_expression,Filter1,Add_a_column1,join1,regex_replace,tab2fasta,cshl_fasta_formatter",
2186,,bd9de127af58e62d,Unnamed workflow,MSGFPlusAdapter,
2187,,bb45230ee6fbc637,VAHINE_metatranscriptomes_specific analysis,"cshl_fastq_to_fasta,bowtie2,bam_to_sam,sam_bw_filter,subtract_query1,filter_by_fasta_ids,bg_diamond,blastxml_to_top_descr,Convert characters1,regex_replace,DatamashOps,Remove beginning1,addValue",
2188,,b9cf1aeffc102869,MSI Workflow LM9,"mass_spectrometry_imaging_preprocessing,mass_spectrometry_imaging_qc,mass_spectrometry_imaging_qc",MALDI
2189,,b68a240c2a995978,Signal_tracks_for_bigwigcorrelate_3,"sam_merge2,deeptools_bamCoverage",
2190,,b9396694d489ce22,Workflow constructed from history 'Methalation galaxy course by Karsten',"methtools_calling,cshl_sort_header,methtools_destrand,bedtools_intersectbed_bam,bedtools_intersectbed_bam,Cut1,Cut1,Paste1,r_correlation_matrix",
2191,,ba61d91e077d2306,Ref based RNA Seq tutorial,"fastqc,fastqc,trim_galore,hisat2,htseq_count,sort1",
2192,,b958a2a41c74a903,triple (H/M/L) TAILS (2.2) XTandem inclduing Acetyl and FreeN,"FeatureFinderMultiplex,HighResPrecursorMassCorrector,XTandemAdapter,XTandemAdapter,XTandemAdapter,XTandemAdapter,XTandemAdapter,XTandemAdapter,XTandemAdapter,XTandemAdapter,XTandemAdapter,IDMerger,ConsensusID,PeptideIndexer,FalseDiscoveryRate,IDFilter,IDMapper,FileFilter,IDConflictResolver,FileMerger,MultiplexResolver,MzTabExporter,FileMerger,MzTabExporter",
2193,,b04203cf11b1a2b5,add chr at the beginning,"addValue,mergeCols1,Cut1",
2194,,bf89ee72780efd0f,Heatmapper TF Histone,"heatmapper,heatmapper,heatmapper,heatmapper,heatmapper,Cut1,Cut1,Cut1,Cut1,Cut1,Paste1,Paste1,Paste1,Paste1",
2195,,b30c143a32382af5,"imported: Add ""chr"" at beginning of each line","cshl_awk_tool,tp_replace_in_column,tp_replace_in_column",
2196,,bc8fa8fde0698f4e,Matrix + Paste&Cut,"deeptools_computeMatrix,deeptools_computeMatrix,deeptools_computeMatrix,deeptools_computeMatrix,deeptools_computeMatrix,deeptools_computeMatrix,Paste1,Paste1,Paste1,Paste1,Paste1,Cut1",
2197,,b94336699def8a1b,workflow_lina,"tp_replace_in_line,get_flanks1,gops_intersect_1,Count1,barchart_gnuplot",
2198,,bf333e28cd8e7cb1,Proper unique on a column,"Cut1,sort1,cshl_uniq_tool",
2199,,b42107092326aa77,"Add ""chr"" at beginning of each line",cshl_awk_tool,
2200,,b2a708ba6b09863d,Workflow constructed from history 'New history test 1',"Show tail1,tp_replace_in_column,tp_replace_in_column,tp_replace_in_column,tp_tail_tool",
2201,,b46e54f40108bc84,GraphClust_1r_vrnafold (imported from uploaded file) (imported from uploaded file),"preproc,viennarna_rnafold,structure_to_gspan,nspdk_sparse,NSPDK_candidateClust,preMloc,locarna_best_subtree,cmFinder,infernal_cmbuild,infernal_cmsearch,glob_report",
2202,,b60d054ce5284e07,GraphClust-2-rounds-rnafold-SHAPE-modeW,"preproc,viennarna_rnafold,structure_to_gspan,nspdk_sparse,NSPDK_candidateClust,preMloc,locarna_best_subtree,cmFinder,infernal_cmbuild,infernal_cmsearch,glob_report,NSPDK_candidateClust,preMloc,locarna_best_subtree,cmFinder,infernal_cmbuild,infernal_cmsearch,glob_report",
2203,,b4de50115c8a9560,Methylation of amplicon,"iuc_pear,fastq_to_tabular,Grep1,Grep1,tabular_to_fastq,tabular_to_fastq,fastq_groomer,fastq_groomer,cshl_fastx_reverse_complement,tp_cat,bwameth,pileometh",
2204,,b24c36f1807fd632,Workflow Database Download Part 1,"dbbuilder,fasta2tab",
2205,,b35178e76844f21a,WIP getBigOpposites v7 improve_pairs,"bedtools_sortbed,tp_cat,tp_awk_tool,tp_awk_tool,gene2exon1,gene2exon1,bedtools_sortbed,bedtools_mergebed,bedtools_genomecoveragebed_bedgraph,bedtools_genomecoveragebed_bedgraph,tp_awk_tool,wig_to_bigWig,wig_to_bigWig,bedtools_slopbed,bedtools_intersectbed,bedtools_mergebed,bedtools_intersectbed,bedtools_intersectbed,tp_cat,bedtools_sortbed,bedtools_mergebed,tp_awk_tool,bedtools_intersectbed,bedtools_intersectbed,bedtools_intersectbed",
2206,,b96fd926640579fe,Workflow constructed from history 'Unnamed history',"ncbi_blastp_wrapper,random_lines1,Cut1,Cut1,uniprot,clustalw,muscle,rbc_mafft",
2207,,bc73615f8e49853a,Workflow 'HiCExplorer hicPlotMatrix' perChr,"bwa_mem,bwa_mem,hicexplorer_hicbuildmatrix,hicexplorer_hicmergematrixbins,hicexplorer_hicplotmatrix",
2208,,be70bf46583a9e61,Unnamed workflow,Remove beginning1,
2209,,b5d71383928db90c,Workflow constructed from history 'PT templ',"fasta2tab,Convert characters1,datamash_transpose",
2210,,b2355bbf8a193964,"RNAseq QC, mapping, conversion to bigwig","fastqc,trim_galore,tophat2,fastqc,deeptools_bamCoverage",
2211,,b25a6b5dde363006,rmdup-CGN_ChIP-UT-8,"fastqc,fastqc,bowtie2,fastqc,fastqc,bowtie2,PicardInsertSize,samtools_flagstat,deeptools_computeGCBias,rgPicardMarkDups,rgPicardMarkDups,deeptools_computeGCBias,samtools_flagstat,PicardInsertSize,deeptools_bamCoverage,deeptools_bamFingerprint,macs2_callpeak,deeptools_bamCorrelate,deeptools_bamCompare,deeptools_bamCoverage,deeptools_computeMatrix,deeptools_computeMatrix,deeptools_computeMatrix,deeptools_computeMatrix,deeptools_heatmapper,deeptools_heatmapper,deeptools_heatmapper,deeptools_heatmapper","rmdup,cgn,ut,ChIP"
2212,,b18888fb2bf36c28,Workflow constructed from history 'piRNA in Aqueous Humor',"bowtie2,seq_filter_by_mapping,sailfish,tp_sort_header_tool",
2213,,b147388da4f798a9,Galaxy Introduction,"gops_intersect_1,Count1,barchart_gnuplot",
2214,,b5403d11c4ece1dc,Finding 2 genes close to each other,"ncbi_tblastn_wrapper,ncbi_tblastn_wrapper,Cut1,Cut1,Add_a_column1,Add_a_column1,Add_a_column1,Add_a_column1,Cut1,Add_a_column1,Add_a_column1,Cut1,gops_intersect_1,sort1,Grouping1",
2215,,bb19fb9c1ecd8bdb,workflow_bulk_MARS-seq_Demultiplex,"tp_cat,tp_cat,umi_tools_extract,je_demultiplex",
2216,,b99d6e3277385e87,Peaks to genes draft,"tp_tail_tool,gops_intersect_1,tp_tail_tool,tp_tail_tool,tp_tail_tool,tp_tail_tool,Grouping1,tp_sort_header_tool",
2217,,b530ae58c036aae7,xTandem_Labelfree_Peptide_HEK_Ecoli,"FeatureFinderMultiplex,XTandemAdapter,PeptideIndexer,FalseDiscoveryRate,IDMapper,FileInfo,MzTabExporter,FeatureLinkerUnlabeledQT,IDConflictResolver,ConsensusMapNormalizer,TextExporter,FileInfo,MzTabExporter",
2218,,b950d6ee96ec1163,Workflow constructed from history 'MSA 13_7_2017',"ncbi_blastp_wrapper,tp_cut_tool,uniprot,clustalw,rbc_mafft,muscle,rgweblogo3",
2219,,b056f2e4795f5e3c,Workflow constructed from history '4RW406AMK6Y' (imported from uploaded file),"fastqc,cshl_fastq_quality_filter,fastqc,cshl_fastq_quality_filter,fastqc,cshl_fastx_trimmer,fastqc,cshl_fastx_trimmer,fastqc,fastqc,trimmomatic,fastqc,fastqc,velvetoptimiser,fasta-stats,fasta_filter_by_length",
2220,,b6d406ddf2a7bcae,Workflow constructed from history 'RNA-Seq Part1',"fastqc,fastqc,trim_galore,fastqc,fastqc",
2221,,b93fb8274cfbd0f2,Workflow Galaxy practice 'CellStemCell_2012',"tp_replace_in_line,get_flanks1,CONVERTER_interval_to_bed_0,gops_intersect_1,Count1",
2222,,b83e0f89f93b9a30,Workflow constructed from history 'Galaxy Tutorial dataset_1',"gops_intersect_1,Count1,barchart_gnuplot",
2223,,b81361a5c4a6b334,add chr at the beginning,"addValue,mergeCols1,Cut1",
2224,,b44fb4c6f3da6b1d,Workflow constructed from history 'Proteinexcel',"join1,sort1",
2225,,bb8291c00a54281b,20170213 Galaxy Introduction - extraction,"tp_replace_in_column,get_flanks1,tp_replace_in_column,tp_replace_in_column,CONVERTER_interval_to_bed_0,gops_intersect_1,Grouping1",
2226,,b0775753d78dea5f,Workshp - Day 5 - ChIPseq BAM QC - IP & Control,"deeptools_compute_gc_bias,deeptools_plot_fingerprint,deeptools_compute_gc_bias",
2227,,b967a41fc5a28b2e,Workflow 'Exon-seq'-SNP,"freebayes,vcfallelicprimitives,snpSift_filter,snpSift_annotate,snpEff",
2228,,b7bb243e61db151a,Workflow constructed from history 'test bowtie2 rename output' fastqtest,cshl_fastq_to_fasta,
2229,,b79fd07a632c4580,peaks to genes_170918,"gops_intersect_1,Grouping1",
2230,,b994bbc86defe999,sort onwards 'RmDup 'until InsertSize 'NewChIP-Patrick_Bovio'''',"samtools_rmdup,samtools_rmdup,samtools_flagstat,picard_CollectInsertSizeMetrics,samtools_flagstat,picard_CollectInsertSizeMetrics",
2231,,be77eb73ef66b4a7,SingleEnd Patricks Peakcaller Transcendence,"bamFilter,bamFilter,bedtools_bamtobed,bam_to_sam,bam_to_sam,tp_cat,DatamashOps,tp_awk_tool,tp_sort_header_tool,blockbuster,tp_cat,p_clip_peaks,tp_awk_tool,htseq_count,htseq_count,tp_awk_tool,deseq2,tp_sort_header_tool,Filter1,comp1",
2232,,be523e30213739ae,fastq till cufflink,"tophat2,rseqc_bam_stat,picard_MarkDuplicates,samtool_filter2,rseqc_bam_stat,cufflinks",
2233,,baa807e34f79061a,pilometh to CpG list,"Remove beginning1,Add_a_column1,Cut1,addValue",
2234,,bb99a9d922cbe5d5,Genvorhersage,"cshl_awk_replace_in_column,cshl_awk_replace_in_column,glimmer_build-icm,cshl_awk_replace_in_column,Filter1,Filter1,glimmer_knowlegde-based,cshl_awk_replace_in_column,Cut1,Remove beginning1,cshl_awk_replace_in_column,cat1,Convert characters1,cshl_awk_replace_in_column,addValue,cshl_awk_replace_in_column,addValue,addValue,addValue,Cut1,cshl_find_and_replace",
2235,,b04bbeb87a12d427,"Add ""chr"" at beginning of each line",cshl_awk_tool,
2236,,b5860d32727c3947,"Add ""chr"" at beginning of each line","addValue,mergeCols1,Cut1",
2237,,b4a02bb8e6f91d21,FLASH_full_bt2_hg19_v3_nondestructive_split_editdist2,"tp_awk_tool,tp_sed_tool,convert_bc_to_binary_RY.py,tp_awk_tool,tp_awk_tool,flexbar_split_RR_bcs,tp_awk_tool,tp_awk_tool,flexbardsc,flexbardsc",
2238,,bc9fe36035e14e95,add chr at the beginning,"addValue,mergeCols1,Cut1",
2239,,b9d93da2fa388d5d,Workflow constructed from history 'data from GEO',"Cut1,gops_intersect_1,Count1,barchart_gnuplot",
2240,,b97b001622d94477,From peaks to genes,"gops_intersect_1,Grouping1",
2241,,bb722ed5bef044fb,Database Handling Tutorial Workflow2 including Mycoplasma (imported from uploaded file),"dbbuilder,dbbuilder,dbbuilder,dbbuilder,dbbuilder,dbbuilder,dbbuilder,dbbuilder,fasta2tab,fasta_merge_files_and_filter_unique_sequences,addValue,tab2fasta,fasta_merge_files_and_filter_unique_sequences,fasta_merge_files_and_filter_unique_sequences,DecoyDatabase",
2242,,b4f129a983fd62e3,Copy of 'uvCLAP_prep_v8' (imported from uploaded file),"flexbar_no_split,sed_stream_editor,remove_tail.py,remove_tail.py,tp_awk_tool,tp_awk_tool,extract_bcs.py,extract_bcs.py,extract_bcs.py,convert_bc_to_binary_RY.py,flexbar_split_RYYR_bcs,flexbardsc,flexbardsc",
2243,,b8fe656049276379,FLASH_full_bt2_hg19_v3,"flexbar_no_split,tp_sed_tool,remove_tail.py,extract_bcs.py,tp_awk_tool,tp_awk_tool,extract_bcs.py,convert_bc_to_binary_RY.py,flexbar_split_RR_bcs,extract_bcs.py,extract_bcs.py,flexbardsc,flexbardsc,secretbt2test,secretbt2test,samtools_flagstat,bam_to_sam,samtools_flagstat,bam_to_sam,tp_awk_tool,tp_awk_tool,tp_awk_tool,tp_awk_tool,extract_aln_ends.py,extract_aln_ends.py,merge_pcr_duplicates.py,wc_gnu,merge_pcr_duplicates.py,wc_gnu,rm_spurious_events.py,tp_awk_tool,rm_spurious_events.py,tp_awk_tool,wc_gnu,bedtools_genomecoveragebed_bedgraph,coords2clnt.py,wc_gnu,bedtools_genomecoveragebed_bedgraph,coords2clnt.py,tp_awk_tool,wig_to_bigWig,tp_awk_tool,wig_to_bigWig,cat1,cat1",
2244,,b294e9a6deb4556a,Workflow constructed from history 'P1 reanalyse',"methtools_dmr,methtools_dmr,Cut1,bedtools_intersectbed_bam,Remove beginning1,Filter1,Filter1,Grouping1,Grouping1",
